Transaction ID,Applicant ID,Transaction Date,Merchant,Category,Amount (INR)
TXN03105,AP0687,2024-06-03,MakeMyTrip,Shopping,42508.74
TXN03106,AP0187,2023-10-24,Uber,Travel,17599.49
TXN03107,AP0939,2023-03-28,Ola,Dining,21721.58
TXN03108,AP0966,2023-03-22,Big Bazaar,Shopping,1806.8
TXN03109,AP0537,2024-11-12,Big Bazaar,Entertainment,24993.19
TXN03110,AP0240,2025-03-30,Myntra,Entertainment,8701.68
TXN03111,AP0009,2024-11-21,Big Bazaar,Shopping,8865.7
TXN03112,AP0905,2024-05-13,IRCTC,Travel,44275.39
TXN03113,AP0960,2024-04-25,MakeMyTrip,Shopping,36801.69
TXN03114,AP0707,2025-03-18,Ola,Entertainment,2197.47
TXN03115,AP0846,2024-01-27,Myntra,Dining,15380.26
TXN03116,AP0878,2024-01-27,IRCTC,Entertainment,24912.74
TXN03117,AP0690,2025-02-17,Swiggy,Entertainment,48797.17
TXN03118,AP0368,2023-04-22,MakeMyTrip,Travel,29818.22
TXN03119,AP0653,2024-11-30,Myntra,Dining,41901.43
TXN03120,AP0010,2023-01-05,Amazon,Travel,38107.68
TXN03121,AP0015,2025-01-22,Ola,Shopping,13643.01
TXN03122,AP0598,2023-09-20,Myntra,Dining,3195.88
TXN03123,AP0281,2025-01-31,Big Bazaar,Travel,29139.51
TXN03124,AP0498,2023-10-17,Amazon,Shopping,18426.63
TXN03125,AP0520,2023-05-25,Zomato,Groceries,35721.86
TXN03126,AP0173,2023-05-02,MakeMyTrip,Travel,26992.74
TXN03127,AP0580,2024-07-28,Zomato,Utilities,21949.62
TXN03128,AP0421,2025-01-14,Flipkart,Entertainment,10282.6
TXN03129,AP0376,2023-11-01,Flipkart,Groceries,11717.93
TXN03130,AP0217,2023-05-02,Swiggy,Travel,9809.67
TXN03131,AP0705,2024-10-20,Flipkart,Entertainment,30208.9
TXN03132,AP0484,2023-08-01,Zomato,Travel,6185.07
TXN03133,AP0106,2025-04-01,Swiggy,Travel,30995.61
TXN03134,AP0424,2024-04-01,Uber,Dining,33822.71
TXN03135,AP0486,2024-01-10,IRCTC,Groceries,36298.88
TXN03136,AP0116,2023-04-29,Amazon,Entertainment,41765.63
TXN03137,AP0016,2023-02-25,Uber,Utilities,788.88
TXN03138,AP0040,2024-08-30,Big Bazaar,Dining,5301.54
TXN03139,AP0494,2023-10-24,Big Bazaar,Travel,49670.54
TXN03140,AP0380,2024-12-02,Amazon,Shopping,44925.79
TXN03141,AP0459,2023-12-04,IRCTC,Groceries,6232.08
TXN03142,AP0945,2024-04-16,Uber,Travel,37447.44
TXN03143,AP0655,2024-05-25,Zomato,Utilities,18428.27
TXN03144,AP0906,2023-02-16,Amazon,Travel,34541.71
TXN03145,AP0852,2024-07-23,IRCTC,Shopping,4031.06
TXN03146,AP0663,2024-04-06,Swiggy,Utilities,26108.36
TXN03147,AP0617,2023-05-06,Big Bazaar,Utilities,17602.96
TXN03148,AP0915,2024-07-18,Swiggy,Dining,23175.79
TXN03149,AP0606,2025-01-21,MakeMyTrip,Shopping,42729.26
TXN03150,AP0319,2024-03-12,Amazon,Entertainment,42549.84
TXN03151,AP0331,2024-08-27,Swiggy,Travel,45486.84
TXN03152,AP0643,2023-04-06,Swiggy,Groceries,19685.9
TXN03153,AP0167,2023-07-13,MakeMyTrip,Shopping,44775.73
TXN03154,AP0515,2023-11-02,Myntra,Dining,121.23
TXN03155,AP0858,2025-01-04,Uber,Shopping,44615.76
TXN03156,AP0063,2024-09-07,Big Bazaar,Groceries,26366.88
TXN03157,AP0588,2023-04-20,Swiggy,Utilities,45185.46
TXN03158,AP0544,2024-07-16,Amazon,Dining,29743.86
TXN03159,AP0969,2024-01-28,Zomato,Travel,21767.91
TXN03160,AP0273,2023-06-09,Flipkart,Utilities,32895.25
TXN03161,AP0528,2023-02-20,Zomato,Shopping,15902.16
TXN03162,AP0144,2024-11-07,Ola,Groceries,6151.12
TXN03163,AP0052,2023-04-21,Flipkart,Utilities,44901.55
TXN03164,AP0458,2024-07-27,Flipkart,Travel,44241.1
TXN03165,AP0734,2024-11-01,Flipkart,Shopping,9713.6
TXN03166,AP0293,2024-09-20,Uber,Travel,25772.23
TXN03167,AP0749,2023-10-20,Big Bazaar,Shopping,13669.48
TXN03168,AP0456,2023-09-07,Zomato,Utilities,27333.9
TXN03169,AP0882,2024-01-22,Uber,Travel,41372.05
TXN03170,AP0537,2024-05-31,IRCTC,Shopping,4114.25
TXN03171,AP0707,2024-07-07,Myntra,Dining,49210.82
TXN03172,AP0057,2023-11-02,Big Bazaar,Travel,29253.97
TXN03173,AP0902,2025-03-12,IRCTC,Utilities,3150.29
TXN03174,AP0095,2025-03-01,Uber,Shopping,4158.54
TXN03175,AP0742,2024-01-16,MakeMyTrip,Shopping,30919.41
TXN03176,AP0165,2023-08-27,Big Bazaar,Entertainment,25074.46
TXN03177,AP0645,2025-03-06,Swiggy,Shopping,39318.95
TXN03178,AP0733,2024-02-16,Myntra,Entertainment,16042.37
TXN03179,AP0747,2024-05-14,MakeMyTrip,Dining,42954.6
TXN03180,AP0449,2023-10-31,IRCTC,Entertainment,47567.67
TXN03181,AP0467,2023-10-11,IRCTC,Utilities,48346.67
TXN03182,AP0023,2024-12-27,Zomato,Travel,22653.71
TXN03183,AP0050,2023-07-30,Flipkart,Entertainment,47239.0
TXN03184,AP0930,2024-03-02,Big Bazaar,Shopping,31301.27
TXN03185,AP0549,2024-11-22,IRCTC,Dining,32296.62
TXN03186,AP0923,2023-02-03,Swiggy,Travel,741.19
TXN03187,AP0513,2023-05-23,IRCTC,Utilities,45771.39
TXN03188,AP0056,2024-11-20,MakeMyTrip,Groceries,44836.44
TXN03189,AP0035,2023-04-27,Amazon,Entertainment,35958.61
TXN03190,AP0124,2025-02-27,Big Bazaar,Travel,42615.42
TXN03191,AP0416,2023-02-25,MakeMyTrip,Shopping,26995.82
TXN03192,AP0887,2024-12-02,Ola,Utilities,29326.59
TXN03193,AP0582,2024-10-19,Flipkart,Groceries,10606.33
TXN03194,AP0066,2023-03-01,IRCTC,Dining,12914.57
TXN03195,AP0926,2023-11-01,Uber,Utilities,36294.77
TXN03196,AP0134,2023-02-17,Ola,Travel,18790.84
TXN03197,AP0080,2024-01-28,Amazon,Dining,36285.87
TXN03198,AP0668,2024-09-15,IRCTC,Dining,28558.02
TXN03199,AP0693,2023-07-06,Swiggy,Utilities,33808.7
TXN03200,AP0970,2023-03-30,MakeMyTrip,Dining,15133.53
TXN03201,AP0229,2024-12-17,Ola,Groceries,8909.06
TXN03202,AP0866,2023-07-04,Uber,Travel,38173.96
TXN03203,AP0249,2023-12-08,MakeMyTrip,Entertainment,17347.25
TXN03204,AP0205,2024-10-20,Big Bazaar,Dining,20010.02
TXN03205,AP0116,2024-01-05,MakeMyTrip,Groceries,36157.49
TXN03206,AP0024,2024-01-02,Ola,Groceries,43492.82
TXN03207,AP0447,2024-07-30,Big Bazaar,Utilities,35299.6
TXN03208,AP0315,2023-11-21,Zomato,Entertainment,13833.05
TXN03209,AP0085,2023-10-13,Zomato,Shopping,39280.77
TXN03210,AP0462,2024-02-18,Ola,Groceries,45752.98
TXN03211,AP0293,2024-12-17,Myntra,Groceries,25790.09
TXN03212,AP0803,2024-11-17,Uber,Shopping,339.71
TXN03213,AP0210,2024-06-06,Myntra,Utilities,8663.16
TXN03214,AP0944,2023-02-26,MakeMyTrip,Dining,27615.41
TXN03215,AP0564,2024-05-01,Amazon,Utilities,14761.79
TXN03216,AP0979,2024-08-09,Swiggy,Groceries,45924.09
TXN03217,AP0190,2023-05-30,Myntra,Shopping,43516.96
TXN03218,AP0248,2025-01-25,MakeMyTrip,Groceries,11779.17
TXN03219,AP0100,2023-06-02,Zomato,Shopping,17394.23
TXN03220,AP0748,2023-04-23,Swiggy,Shopping,24895.3
TXN03221,AP0844,2025-01-15,Flipkart,Utilities,38509.85
TXN03222,AP0870,2023-03-25,Flipkart,Entertainment,49834.03
TXN03223,AP0781,2024-06-29,Amazon,Entertainment,15454.48
TXN03224,AP0756,2024-04-07,Ola,Dining,2575.29
TXN03225,AP0447,2023-03-30,Swiggy,Shopping,21486.46
TXN03226,AP0342,2023-01-28,Amazon,Shopping,6456.68
TXN03227,AP0014,2023-01-09,MakeMyTrip,Entertainment,33239.75
TXN03228,AP0806,2024-03-23,MakeMyTrip,Travel,17614.98
TXN03229,AP0522,2023-05-27,Myntra,Dining,47724.83
TXN03230,AP0257,2023-06-18,Big Bazaar,Groceries,5215.72
TXN03231,AP0550,2024-05-19,IRCTC,Shopping,45800.48
TXN03232,AP0281,2023-11-26,IRCTC,Shopping,42778.54
TXN03233,AP0598,2024-10-22,MakeMyTrip,Shopping,21974.15
TXN03234,AP0485,2023-08-18,Swiggy,Groceries,37983.76
TXN03235,AP0743,2024-10-21,Swiggy,Travel,48263.05
TXN03236,AP0555,2023-06-30,Swiggy,Shopping,9353.79
TXN03237,AP0539,2024-08-18,Flipkart,Travel,48600.95
TXN03238,AP0867,2023-10-31,Myntra,Travel,21470.55
TXN03239,AP0232,2024-05-31,IRCTC,Travel,6307.92
TXN03240,AP0009,2024-06-03,Swiggy,Dining,24893.48
TXN03241,AP0533,2023-05-13,Big Bazaar,Dining,17603.22
TXN03242,AP0064,2024-07-16,Big Bazaar,Travel,48508.58
TXN03243,AP0469,2024-12-30,Ola,Dining,28416.99
TXN03244,AP0896,2023-02-06,Big Bazaar,Entertainment,41991.15
TXN03245,AP0433,2023-12-23,Zomato,Shopping,12120.52
TXN03246,AP0114,2023-03-13,Myntra,Entertainment,43192.53
TXN03247,AP0273,2024-02-01,Amazon,Dining,13279.26
TXN03248,AP0413,2023-12-27,Amazon,Shopping,36723.76
TXN03249,AP0919,2023-01-13,Big Bazaar,Entertainment,49111.7
TXN03250,AP0460,2025-01-25,Flipkart,Entertainment,18738.54
TXN03251,AP0493,2024-10-12,Amazon,Shopping,8952.6
TXN03252,AP0377,2023-08-16,Amazon,Groceries,23087.9
TXN03253,AP0950,2024-10-25,Big Bazaar,Utilities,33117.62
TXN03254,AP0551,2023-04-04,Swiggy,Entertainment,37710.16
TXN03255,AP0622,2023-01-10,Swiggy,Entertainment,30442.14
TXN03256,AP0613,2024-05-19,Zomato,Travel,36440.18
TXN03257,AP0848,2024-09-04,Ola,Entertainment,9103.78
TXN03258,AP0320,2023-12-19,Swiggy,Dining,22618.52
TXN03259,AP0175,2024-03-27,Ola,Utilities,27298.66
TXN03260,AP0965,2024-01-01,Ola,Travel,20338.09
TXN03261,AP0056,2025-02-20,Big Bazaar,Travel,29579.47
TXN03262,AP0701,2023-01-03,Amazon,Groceries,4973.33
TXN03263,AP0579,2024-05-23,IRCTC,Shopping,11486.03
TXN03264,AP0654,2024-03-23,MakeMyTrip,Dining,18881.34
TXN03265,AP0698,2023-12-08,IRCTC,Groceries,21903.11
TXN03266,AP0065,2024-10-15,Uber,Groceries,41686.15
TXN03267,AP0961,2024-04-13,Uber,Dining,16365.66
TXN03268,AP0951,2024-08-29,Ola,Shopping,27491.64
TXN03269,AP0507,2024-05-24,Uber,Dining,12835.56
TXN03270,AP0565,2023-04-25,MakeMyTrip,Entertainment,2515.69
TXN03271,AP0149,2025-01-01,Amazon,Dining,42282.78
TXN03272,AP0105,2023-12-29,Ola,Dining,31099.42
TXN03273,AP0208,2024-09-08,MakeMyTrip,Travel,22966.85
TXN03274,AP0126,2024-05-11,Big Bazaar,Utilities,23404.86
TXN03275,AP0447,2024-02-28,Myntra,Travel,18700.29
TXN03276,AP0026,2025-02-07,Zomato,Groceries,7244.96
TXN03277,AP0599,2024-08-20,IRCTC,Travel,5501.81
TXN03278,AP0391,2025-03-30,Flipkart,Dining,21191.12
TXN03279,AP0652,2025-01-05,Flipkart,Shopping,39193.11
TXN03280,AP0111,2023-07-07,Big Bazaar,Shopping,26257.03
TXN03281,AP0897,2024-10-05,Zomato,Dining,48639.3
TXN03282,AP0959,2024-03-05,Ola,Travel,10947.17
TXN03283,AP0652,2023-01-15,Big Bazaar,Utilities,40383.57
TXN03284,AP0694,2024-08-06,MakeMyTrip,Groceries,46968.21
TXN03285,AP0753,2023-08-16,Uber,Groceries,49183.81
TXN03286,AP0788,2024-01-21,Ola,Entertainment,33006.05
TXN03287,AP0507,2025-01-11,Big Bazaar,Utilities,38013.61
TXN03288,AP0317,2023-08-28,Big Bazaar,Dining,43508.37
TXN03289,AP0742,2024-11-03,Flipkart,Shopping,34699.44
TXN03290,AP0007,2024-02-06,Flipkart,Dining,23002.76
TXN03291,AP0678,2023-09-07,Ola,Groceries,39186.93
TXN03292,AP0539,2024-12-30,Uber,Travel,45097.43
TXN03293,AP0903,2023-04-08,IRCTC,Dining,4308.63
TXN03294,AP0107,2024-11-29,Swiggy,Groceries,1616.34
TXN03295,AP0559,2024-02-08,Ola,Entertainment,25295.13
TXN03296,AP0620,2023-01-31,Myntra,Groceries,1699.45
TXN03297,AP0894,2023-01-06,IRCTC,Dining,27328.77
TXN03298,AP0144,2025-01-08,Amazon,Groceries,23786.89
TXN03299,AP0946,2024-05-01,Big Bazaar,Dining,30917.22
TXN03300,AP0319,2024-09-01,Uber,Travel,22847.4
TXN03301,AP0234,2023-03-25,MakeMyTrip,Entertainment,47275.1
TXN03302,AP0547,2024-11-01,Flipkart,Entertainment,48202.98
TXN03303,AP0124,2024-08-12,MakeMyTrip,Shopping,10788.26
TXN03304,AP0522,2024-05-05,Uber,Utilities,7983.9
TXN03305,AP0745,2023-12-04,Ola,Shopping,46100.0
TXN03306,AP0234,2024-11-16,Zomato,Travel,48632.58
TXN03307,AP0814,2023-06-25,Myntra,Utilities,22257.25
TXN03308,AP0322,2023-04-08,Amazon,Utilities,9768.66
TXN03309,AP0024,2024-11-16,Myntra,Groceries,45265.16
TXN03310,AP0400,2024-07-10,Ola,Dining,14422.15
TXN03311,AP0417,2023-03-05,IRCTC,Travel,24284.78
TXN03312,AP0003,2023-08-22,Zomato,Travel,15929.16
TXN03313,AP0829,2025-03-12,Zomato,Travel,44053.53
TXN03314,AP0172,2025-03-30,Flipkart,Dining,36641.48
TXN03315,AP0547,2024-05-05,Myntra,Utilities,10933.79
TXN03316,AP0637,2025-02-06,Zomato,Utilities,43417.43
TXN03317,AP0861,2025-03-06,Amazon,Shopping,39992.27
TXN03318,AP0901,2023-11-11,Ola,Utilities,31891.03
TXN03319,AP0702,2024-04-16,Uber,Entertainment,27652.48
TXN03320,AP0051,2023-05-14,Swiggy,Groceries,39098.42
TXN03321,AP0832,2024-01-17,Amazon,Groceries,26754.13
TXN03322,AP0762,2025-03-25,Uber,Entertainment,23515.14
TXN03323,AP0603,2024-04-17,Flipkart,Dining,40875.35
TXN03324,AP0168,2023-08-02,Myntra,Entertainment,48905.64
TXN03325,AP0058,2023-12-15,IRCTC,Dining,32780.52
TXN03326,AP0060,2024-06-11,Amazon,Groceries,26047.39
TXN03327,AP0042,2023-09-05,Big Bazaar,Utilities,14722.19
TXN03328,AP0151,2024-10-07,Myntra,Groceries,45151.79
TXN03329,AP0635,2024-12-11,Flipkart,Dining,49617.65
TXN03330,AP0696,2024-11-06,Amazon,Utilities,22729.99
TXN03331,AP0314,2024-02-27,IRCTC,Groceries,8938.91
TXN03332,AP0262,2023-08-11,Flipkart,Utilities,5027.46
TXN03333,AP0968,2024-12-29,Uber,Groceries,3763.75
TXN03334,AP0105,2024-05-17,Flipkart,Utilities,16490.73
TXN03335,AP0535,2023-12-11,Myntra,Travel,48824.5
TXN03336,AP0117,2023-11-06,Zomato,Travel,24925.36
TXN03337,AP0718,2024-02-01,Uber,Shopping,15545.81
TXN03338,AP0704,2024-05-31,Flipkart,Shopping,17959.61
TXN03339,AP0375,2023-10-20,Flipkart,Groceries,43083.3
TXN03340,AP0817,2025-02-01,Flipkart,Entertainment,18922.33
TXN03341,AP0191,2024-03-29,Flipkart,Entertainment,18056.69
TXN03342,AP0141,2024-03-14,Ola,Shopping,23272.5
TXN03343,AP0690,2025-02-26,Amazon,Utilities,47085.5
TXN03344,AP0328,2024-05-18,Amazon,Groceries,831.2
TXN03345,AP0491,2025-01-14,Amazon,Shopping,24841.54
TXN03346,AP0426,2024-09-14,IRCTC,Groceries,32022.88
TXN03347,AP0276,2024-09-19,Zomato,Groceries,7958.7
TXN03348,AP0034,2023-12-13,Swiggy,Shopping,17927.86
TXN03349,AP0825,2023-04-16,Uber,Shopping,40864.35
TXN03350,AP0016,2023-11-11,Uber,Shopping,44893.64
TXN03351,AP0125,2024-11-25,Uber,Dining,27143.51
TXN03352,AP0071,2023-09-03,MakeMyTrip,Travel,45269.65
TXN03353,AP0324,2023-10-20,Big Bazaar,Dining,24808.49
TXN03354,AP0613,2025-01-17,Myntra,Shopping,32285.9
TXN03355,AP0004,2024-02-27,IRCTC,Shopping,9632.7
TXN03356,AP0890,2023-09-07,Swiggy,Utilities,43652.75
TXN03357,AP0010,2024-07-15,Uber,Dining,21045.94
TXN03358,AP0522,2024-08-01,Amazon,Dining,5402.94
TXN03359,AP0722,2025-01-01,Big Bazaar,Entertainment,8532.49
TXN03360,AP0913,2024-01-16,Amazon,Utilities,24274.1
TXN03361,AP0046,2024-02-14,Uber,Utilities,28502.55
TXN03362,AP0419,2024-05-18,Zomato,Shopping,36587.86
TXN03363,AP0463,2023-11-24,Zomato,Groceries,36856.38
TXN03364,AP0413,2023-09-22,Zomato,Groceries,15939.5
TXN03365,AP0126,2023-12-05,Swiggy,Travel,36100.95
TXN03366,AP0967,2025-03-02,Big Bazaar,Shopping,9077.06
TXN03367,AP0978,2024-11-05,Ola,Utilities,44198.6
TXN03368,AP0122,2024-07-16,Ola,Shopping,2970.12
TXN03369,AP0397,2023-11-13,Flipkart,Shopping,34910.68
TXN03370,AP0470,2024-11-07,MakeMyTrip,Dining,43689.65
TXN03371,AP0222,2024-07-15,Zomato,Entertainment,38736.0
TXN03372,AP0367,2025-02-06,Big Bazaar,Dining,25251.55
TXN03373,AP0738,2024-10-12,Myntra,Travel,785.21
TXN03374,AP0411,2024-12-13,MakeMyTrip,Entertainment,12643.11
TXN03375,AP0370,2024-03-18,Zomato,Entertainment,12358.58
TXN03376,AP0305,2025-01-19,Ola,Groceries,39372.19
TXN03377,AP0122,2023-04-08,MakeMyTrip,Entertainment,25253.82
TXN03378,AP0214,2023-10-31,Myntra,Travel,21057.72
TXN03379,AP0767,2023-05-14,Amazon,Groceries,21128.74
TXN03380,AP0778,2024-10-03,Swiggy,Entertainment,44858.72
TXN03381,AP0788,2025-02-28,Amazon,Entertainment,21239.91
TXN03382,AP0246,2024-07-06,MakeMyTrip,Entertainment,30171.96
TXN03383,AP0250,2023-07-25,Uber,Groceries,17818.76
TXN03384,AP0690,2024-01-15,Amazon,Groceries,31462.77
TXN03385,AP0587,2023-05-18,IRCTC,Travel,20498.9
TXN03386,AP0181,2023-12-10,Swiggy,Utilities,10321.96
TXN03387,AP0494,2023-12-11,MakeMyTrip,Dining,11583.75
TXN03388,AP0659,2024-12-30,Amazon,Shopping,31281.41
TXN03389,AP0035,2024-08-13,Swiggy,Utilities,7991.39
TXN03390,AP0795,2024-07-29,Zomato,Entertainment,48916.08
TXN03391,AP0748,2023-09-27,Myntra,Entertainment,19881.55
TXN03392,AP0798,2023-10-17,Myntra,Travel,34506.96
TXN03393,AP0167,2023-04-25,Swiggy,Travel,40356.37
TXN03394,AP0781,2024-06-30,Big Bazaar,Dining,36393.72
TXN03395,AP0746,2023-12-23,Zomato,Utilities,38458.62
TXN03396,AP0379,2024-10-26,Zomato,Travel,40924.44
TXN03397,AP0424,2025-01-08,Zomato,Entertainment,23697.31
TXN03398,AP0645,2024-06-10,Flipkart,Groceries,23067.54
TXN03399,AP0399,2024-09-23,MakeMyTrip,Entertainment,27891.29
TXN03400,AP0349,2024-09-14,Flipkart,Utilities,21510.46
TXN03401,AP0784,2023-01-23,Myntra,Groceries,6274.46
TXN03402,AP0302,2024-05-23,Swiggy,Shopping,41987.54
TXN03403,AP0542,2023-01-11,Swiggy,Dining,1047.55
TXN03404,AP0406,2023-01-07,Myntra,Entertainment,43502.14
TXN03405,AP0562,2023-01-05,IRCTC,Groceries,1926.95
TXN03406,AP0886,2024-09-14,Myntra,Groceries,16674.71
TXN03407,AP0202,2024-04-17,Zomato,Groceries,23002.5
TXN03408,AP0734,2024-01-23,IRCTC,Groceries,6775.62
TXN03409,AP0633,2024-07-24,Big Bazaar,Entertainment,2388.65
TXN03410,AP0571,2023-05-13,Ola,Shopping,7868.78
TXN03411,AP0610,2023-11-14,IRCTC,Groceries,10640.32
TXN03412,AP0183,2023-12-31,Amazon,Entertainment,201.49
TXN03413,AP0406,2023-06-12,MakeMyTrip,Utilities,8311.57
TXN03414,AP0904,2023-12-24,Amazon,Dining,4935.51
TXN03415,AP0612,2024-11-18,Flipkart,Shopping,3771.58
TXN03416,AP0683,2025-04-01,Myntra,Shopping,20608.43
TXN03417,AP0339,2023-07-04,Ola,Utilities,30442.8
TXN03418,AP0218,2023-04-07,MakeMyTrip,Groceries,20797.51
TXN03419,AP0935,2024-12-07,Flipkart,Utilities,29140.21
TXN03420,AP0432,2025-02-26,IRCTC,Shopping,46218.56
TXN03421,AP0142,2025-03-20,MakeMyTrip,Groceries,33037.84
TXN03422,AP0357,2025-02-24,Swiggy,Dining,241.81
TXN03423,AP0129,2023-06-21,MakeMyTrip,Travel,37646.7
TXN03424,AP0841,2023-09-30,Myntra,Groceries,34514.38
TXN03425,AP0712,2024-09-04,Zomato,Groceries,46067.35
TXN03426,AP0158,2024-08-09,Ola,Entertainment,26174.42
TXN03427,AP0988,2024-08-18,Uber,Entertainment,27365.73
TXN03428,AP0432,2023-11-08,MakeMyTrip,Shopping,38462.8
TXN03429,AP0846,2024-05-30,Amazon,Travel,12034.07
TXN03430,AP0572,2024-01-17,Swiggy,Groceries,46283.85
TXN03431,AP0133,2023-09-01,Big Bazaar,Entertainment,24018.03
TXN03432,AP0051,2023-10-15,IRCTC,Dining,45575.67
TXN03433,AP0067,2025-02-14,MakeMyTrip,Groceries,48713.06
TXN03434,AP0798,2023-02-28,Swiggy,Dining,15962.61
TXN03435,AP0347,2023-09-22,Uber,Groceries,37364.61
TXN03436,AP0620,2023-06-20,Flipkart,Shopping,35722.72
TXN03437,AP0598,2023-02-06,Uber,Dining,12634.67
TXN03438,AP0987,2024-09-13,Zomato,Entertainment,1346.93
TXN03439,AP0286,2023-07-08,MakeMyTrip,Dining,47617.53
TXN03440,AP0005,2024-12-01,Amazon,Travel,8131.85
TXN03441,AP0185,2024-07-07,Ola,Dining,46285.32
TXN03442,AP0497,2024-03-09,MakeMyTrip,Travel,5849.46
TXN03443,AP0242,2024-02-29,IRCTC,Dining,34485.07
TXN03444,AP0954,2023-06-11,Amazon,Travel,22884.94
TXN03445,AP0773,2025-03-18,Amazon,Dining,16777.98
TXN03446,AP0899,2025-03-20,Amazon,Shopping,4223.66
TXN03447,AP0509,2023-04-26,Flipkart,Dining,24641.87
TXN03448,AP0832,2023-10-25,IRCTC,Groceries,11992.87
TXN03449,AP0107,2023-11-23,Big Bazaar,Utilities,38295.43
TXN03450,AP0365,2025-01-17,Swiggy,Travel,45508.2
TXN03451,AP0487,2023-03-27,Big Bazaar,Groceries,8819.53
TXN03452,AP0689,2024-09-05,Amazon,Utilities,5653.01
TXN03453,AP0521,2024-06-12,Flipkart,Groceries,34582.99
TXN03454,AP0446,2023-05-28,Uber,Shopping,28239.27
TXN03455,AP0688,2023-03-31,Zomato,Entertainment,49425.54
TXN03456,AP0607,2023-08-21,Uber,Utilities,38434.64
TXN03457,AP0627,2024-12-27,Ola,Entertainment,39809.13
TXN03458,AP0377,2024-12-09,Myntra,Shopping,28767.8
TXN03459,AP0646,2023-08-20,IRCTC,Entertainment,15799.1
TXN03460,AP0898,2024-08-28,Ola,Travel,17569.32
TXN03461,AP0215,2024-04-09,Flipkart,Utilities,33115.98
TXN03462,AP0487,2024-06-04,Flipkart,Dining,21471.92
TXN03463,AP0623,2024-12-22,MakeMyTrip,Dining,24364.01
TXN03464,AP0812,2024-12-30,Uber,Travel,31780.41
TXN03465,AP0794,2023-01-03,Swiggy,Utilities,11606.7
TXN03466,AP0791,2023-02-22,Uber,Entertainment,15451.92
TXN03467,AP0678,2023-12-17,Swiggy,Dining,5033.86
TXN03468,AP0013,2024-08-30,Uber,Dining,3018.6
TXN03469,AP0237,2023-12-09,Flipkart,Groceries,17130.02
TXN03470,AP0291,2023-11-03,Myntra,Shopping,28521.33
TXN03471,AP0617,2023-12-24,Flipkart,Shopping,21890.53
TXN03472,AP0514,2023-04-07,Swiggy,Utilities,4259.87
TXN03473,AP0134,2024-07-07,Myntra,Dining,37158.37
TXN03474,AP0692,2024-12-04,Zomato,Groceries,15785.02
TXN03475,AP0234,2024-03-14,Myntra,Shopping,27571.05
TXN03476,AP0388,2024-06-05,MakeMyTrip,Travel,12471.83
TXN03477,AP0494,2024-06-01,Zomato,Shopping,38080.6
TXN03478,AP0958,2023-07-31,Zomato,Entertainment,46050.47
TXN03479,AP0081,2025-03-27,Zomato,Travel,16030.02
TXN03480,AP0069,2024-08-07,IRCTC,Travel,29952.82
TXN03481,AP0076,2023-09-25,Zomato,Travel,42946.22
TXN03482,AP0620,2024-11-09,Amazon,Dining,18992.99
TXN03483,AP0218,2024-05-04,MakeMyTrip,Utilities,5249.06
TXN03484,AP0041,2023-02-15,Zomato,Dining,1489.31
TXN03485,AP0854,2023-05-04,Zomato,Shopping,39194.53
TXN03486,AP0865,2024-02-06,Swiggy,Dining,45613.18
TXN03487,AP0156,2023-12-13,Big Bazaar,Shopping,35080.31
TXN03488,AP0311,2024-07-17,Big Bazaar,Entertainment,32318.28
TXN03489,AP0779,2023-12-21,MakeMyTrip,Utilities,31284.97
TXN03490,AP0470,2023-04-02,Myntra,Shopping,13224.23
TXN03491,AP0058,2023-09-02,Uber,Travel,27035.09
TXN03492,AP0239,2024-02-13,Uber,Groceries,31182.74
TXN03493,AP0611,2023-07-13,IRCTC,Utilities,1332.74
TXN03494,AP0416,2023-11-24,Flipkart,Entertainment,49816.16
TXN03495,AP0961,2024-09-19,Ola,Shopping,35614.82
TXN03496,AP0843,2025-03-06,Swiggy,Utilities,14622.38
TXN03497,AP0297,2023-12-18,Swiggy,Utilities,26128.08
TXN03498,AP0924,2024-04-25,Amazon,Shopping,49912.29
TXN03499,AP0034,2023-08-06,Swiggy,Dining,47302.32
TXN03500,AP0810,2023-12-16,Zomato,Shopping,2141.04
TXN03501,AP0069,2024-01-25,IRCTC,Dining,37118.82
TXN03502,AP0670,2025-01-07,Zomato,Groceries,14334.07
TXN03503,AP0221,2023-12-16,MakeMyTrip,Groceries,34276.59
TXN03504,AP0834,2023-12-28,IRCTC,Shopping,40424.0
TXN03505,AP0416,2024-07-03,Big Bazaar,Entertainment,26070.13
TXN03506,AP0579,2024-07-03,MakeMyTrip,Travel,11510.42
TXN03507,AP0791,2023-12-04,Big Bazaar,Groceries,7003.24
TXN03508,AP0017,2023-12-31,Swiggy,Dining,40843.92
TXN03509,AP0615,2024-09-18,Myntra,Shopping,42835.45
TXN03510,AP0986,2023-12-13,IRCTC,Utilities,36420.08
TXN03511,AP0966,2024-03-05,IRCTC,Dining,37877.55
TXN03512,AP0975,2023-03-21,Flipkart,Utilities,29095.72
TXN03513,AP0719,2023-04-20,Myntra,Travel,36909.04
TXN03514,AP0407,2024-09-02,Uber,Dining,45403.87
TXN03515,AP0578,2023-10-27,Swiggy,Dining,49099.01
TXN03516,AP0344,2023-07-13,Ola,Groceries,18231.65
TXN03517,AP0271,2025-03-14,Swiggy,Travel,32096.69
TXN03518,AP0231,2024-04-30,Myntra,Utilities,20776.66
